Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,First Down Total,Date
465,0465002920140829,31,119,0,41,22,252,1,1,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,8,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:56,7,64,15,4,1,0,0,0,0,20,20140829
29,0465002920140829,48,353,3,46,26,434,4,0,0,2,37,0,4,19,0,0,0,0,1,14,0,0,0,0,4,3,7,7,0,0,0,0,0,58,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:25,7,63,21,11,3,3,0,0,0,32,20140829
388,0388041420140830,36,171,3,32,20,261,3,0,0,4,109,0,3,36,0,0,0,0,1,22,0,0,0,0,0,0,6,6,0,0,0,0,0,42,5,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:55,9,98,12,4,3,1,0,0,0,20,20140830
414,0388041420140830,36,100,0,49,24,318,3,1,0,3,50,0,1,54,0,1,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:46,12,107,19,5,5,1,0,0,0,22,20140830
469,0469070920140830,1,-2,0,45,31,338,2,1,0,2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,20,6,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:05,6,33,17,10,1,0,0,0,0,24,20140830
709,0469070920140830,45,306,3,35,25,360,4,0,0,2,34,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,6,6,0,0,0,0,0,54,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:55,3,37,13,9,0,0,0,0,0,34,20140830
483,0483072120140830,30,63,1,31,18,200,1,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,16,7,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:52,6,29,12,3,0,0,0,0,0,18,20140830
721,0483072120140830,73,539,7,6,3,19,0,0,0,3,55,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,44,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:08,9,109,12,6,3,2,0,0,0,27,20140830
489,0489019620140830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:28,10,91,14,4,0,0,0,0,0,10,20140830
196,0489019620140830,28,208,3,46,33,374,4,1,0,2,36,0,4,28,0,1,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,3,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:32,8,72,8,2,1,1,0,0,0,32,20140830
493,0493031120140830,1,-2,0,28,18,204,0,0,0,2,29,0,2,1,0,0,0,0,2,30,0,0,0,0,2,2,4,4,0,0,0,0,0,34,5,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:47,8,64,15,9,0,0,0,0,0,22,20140830
311,0493031120140830,26,102,2,31,20,151,0,2,0,2,41,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:13,5,31,13,6,1,0,0,0,0,16,20140830
518,0518072620140830,40,194,1,15,12,226,2,1,0,2,53,0,3,24,0,1,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:34,2,20,8,2,2,1,0,0,0,19,20140830
726,0518072620140830,63,370,2,4,2,20,0,0,0,4,64,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:26,3,20,12,4,1,1,0,0,0,22,20140830
519,0519033120140830,44,175,0,24,18,262,2,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,170,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29:40,1,5,14,7,2,2,0,0,0,20,20140830
331,0519033120140830,22,31,0,41,30,264,2,0,0,2,41,0,3,15,0,4,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,7,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:20,8,44,14,6,0,0,0,0,0,17,20140830
504,0504031220140830,1,-2,0,37,17,380,2,2,0,2,36,0,2,22,0,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,5,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:46,16,128,16,6,1,0,0,0,0,13,20140830
312,0504031220140830,36,151,2,41,31,250,2,0,0,4,104,0,3,21,0,0,0,0,2,20,0,0,0,0,2,1,4,4,0,0,0,0,0,31,4,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:14,4,35,14,7,1,0,0,0,0,26,20140830
539,0539012820140830,28,57,1,47,32,454,1,2,0,5,129,0,2,9,0,1,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,26,1,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:42,9,90,18,10,2,1,0,0,0,24,20140830
128,0539012820140830,29,24,2,22,12,222,1,0,0,5,142,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25:27,8,47,13,5,2,1,0,0,0,11,20140830
550,0550052820140830,24,131,2,27,10,83,0,2,0,6,113,0,1,-5,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,6,291,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20:34,3,30,9,0,1,1,0,0,0,15,20140830
528,0550052820140830,37,176,1,45,26,328,1,0,0,3,70,0,3,45,0,3,0,0,2,28,0,0,0,0,7,5,2,2,0,0,0,0,0,29,4,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39:26,13,119,14,3,1,1,0,0,0,25,20140830
497,0497070320140830,43,79,0,17,3,15,0,4,0,1,28,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:12,6,56,16,3,1,0,0,0,0,8,20140830
703,0497070320140830,40,163,3,34,19,190,1,0,0,1,18,0,4,27,0,0,0,0,4,68,1,0,0,0,2,1,5,5,0,0,0,0,0,38,5,191,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:37,7,65,15,4,1,1,0,0,0,18,20140830
501,0501062620140830,36,124,1,28,15,188,0,1,0,5,121,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,7,7,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:05,4,50,15,5,1,0,0,0,0,14,20140830
626,0501062620140830,37,194,3,29,18,205,1,1,0,2,12,0,4,85,1,0,0,0,1,64,0,0,0,0,2,1,5,5,0,0,0,0,0,38,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:55,5,29,12,6,0,0,0,0,0,25,20140830
494,0494063020140828,32,118,1,20,14,126,0,1,0,6,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:08,10,61,12,4,1,0,0,0,0,12,20140828
630,0494063020140828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:47,4,40,11,7,1,0,0,0,0,23,20140828
574,0574051320140830,40,141,0,26,15,226,2,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:51,5,30,15,6,1,0,0,0,0,16,20140830
513,0574051320140830,42,281,4,22,14,295,2,0,0,2,49,0,5,80,0,1,0,0,1,6,0,0,0,0,3,2,6,6,0,0,0,0,0,48,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:09,2,10,13,6,0,0,0,0,0,23,20140830
587,0587075420140828,43,215,3,27,16,281,2,1,0,6,131,0,1,7,0,1,0,0,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:17,8,78,14,6,1,1,0,0,0,22,20140828
754,0587075420140828,14,6,0,56,40,532,5,1,0,7,155,0,3,5,0,0,0,0,1,9,0,0,0,0,2,1,5,5,0,0,0,0,0,38,2,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:43,9,77,13,8,2,0,0,0,0,22,20140828
625,0625069820140830,47,87,1,20,10,56,0,1,0,1,6,0,1,-4,0,1,0,0,1,55,1,0,0,0,0,0,2,2,0,0,0,0,0,14,10,475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:45,3,35,20,6,1,0,0,0,0,9,20140830
698,0625069820140830,46,200,3,50,33,355,3,1,0,2,41,0,6,21,0,1,0,0,1,3,0,0,0,0,2,2,6,6,0,0,0,0,0,48,5,241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45:58,4,45,16,7,2,2,0,0,0,33,20140830
632,0632041920140830,35,145,1,31,15,84,0,1,0,9,147,0,0,0,0,2,0,0,1,13,0,0,0,0,1,0,1,1,0,0,0,0,0,7,14,582,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:51,10,73,14,4,2,0,0,0,0,13,20140830
419,0632041920140830,46,228,6,20,17,291,1,1,0,0,0,0,2,62,1,2,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,61,1,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31:09,9,70,10,9,0,0,0,0,0,22,20140830
649,0649043420140830,32,119,2,32,23,246,0,2,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,18,6,214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:24,5,25,15,5,0,0,0,0,0,15,20140830
434,0649043420140830,39,215,1,21,13,178,3,0,0,2,129,1,3,1,0,1,0,0,2,19,0,0,0,0,3,1,5,5,0,0,0,0,0,38,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:36,5,27,11,3,2,2,0,0,0,19,20140830
650,0650052920140830,39,172,1,34,18,198,0,0,0,8,119,0,1,18,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39:04,5,35,17,7,2,0,0,0,0,19,20140830
529,0650052920140830,38,293,4,32,25,380,4,0,0,4,53,0,4,46,1,1,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,62,2,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20:56,9,64,9,7,0,0,0,0,0,32,20140830
663,0663005120140831,25,-24,0,40,21,91,0,1,0,5,131,0,1,1,0,1,0,0,1,10,0,0,0,0,4,1,6,6,0,0,0,0,0,0,8,335,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39:18,4,40,18,4,4,0,0,0,0,7,20140831
51,0663005120140831,50,261,3,47,27,313,3,1,0,0,0,0,3,54,0,2,0,0,1,0,0,0,0,0,4,1,6,6,0,0,0,0,0,45,3,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:06,11,96,20,10,2,2,0,0,0,31,20140831
664,0664043020140830,33,71,0,42,20,212,0,2,0,7,116,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:51,6,37,18,4,1,0,0,0,0,15,20140830
430,0664043020140830,44,201,1,34,23,349,5,1,0,1,13,0,3,6,0,1,0,0,2,14,0,0,0,0,1,0,7,7,0,0,0,0,0,49,4,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:09,3,30,15,7,2,0,0,0,0,29,20140830
665,0665067120140830,1,-2,0,40,20,202,1,0,0,3,38,0,0,0,0,0,0,0,2,11,0,0,0,0,1,0,1,0,0,0,0,0,0,6,18,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:19,5,35,19,7,2,0,0,0,0,14,20140830
671,0665067120140830,41,248,2,36,24,264,4,2,0,2,50,0,4,20,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:41,4,30,14,7,2,2,0,0,0,28,20140830
667,0667046620140830,22,156,1,42,25,224,1,1,0,2,37,0,3,3,0,1,0,0,1,85,1,0,0,0,0,0,3,1,0,0,0,0,0,19,10,478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19:02,3,20,14,3,0,0,0,0,0,16,20140830
466,0667046620140830,55,244,3,41,30,303,1,1,0,1,20,0,3,17,0,1,0,0,1,8,0,0,0,0,0,0,4,4,0,0,0,0,0,28,8,342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55:25,4,19,22,14,0,0,0,0,0,30,20140830
676,0676032720140830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22:15,10,69,14,5,1,0,0,0,0,14,20140830
327,0676032720140830,51,240,4,30,20,238,3,1,0,3,105,0,1,26,0,1,0,0,0,0,0,0,0,0,3,2,7,7,0,0,0,0,0,55,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:45,3,15,14,8,2,2,0,0,0,29,20140830
690,0690073620140828,45,144,1,36,23,207,2,0,0,2,48,0,2,6,0,4,0,0,3,55,0,0,0,0,4,3,4,4,0,0,0,0,0,37,7,291,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:54,3,23,17,2,4,2,0,0,0,17,20140828
736,0690073620140828,29,54,0,34,16,224,0,3,0,7,150,0,5,26,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,7,289,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30:57,7,66,14,3,1,0,0,0,0,13,20140828
693,0693012920140828,29,106,0,24,13,150,2,4,0,3,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,16,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:07,5,54,11,3,0,0,0,0,0,14,20140828
129,0693012920140828,46,148,1,26,15,173,2,0,0,3,64,0,3,67,0,0,0,0,4,2,0,0,0,0,2,0,3,2,0,0,0,0,0,20,4,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36:36,7,55,15,5,2,0,0,0,0,19,20140828
716,0716000920140830,36,71,1,31,21,201,0,0,0,2,54,0,2,11,0,1,0,0,1,28,0,0,0,0,2,1,1,1,0,0,0,0,0,10,6,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:43,5,55,16,5,3,1,0,0,0,15,20140830
9,0716000920140830,55,338,4,20,13,152,2,1,0,2,64,0,2,14,0,1,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,2,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:17,3,35,14,9,0,0,0,0,0,25,20140830
718,0718071920140828,30,254,1,44,22,262,3,1,0,3,59,0,0,0,0,0,0,0,2,22,0,0,0,0,2,1,4,4,0,0,0,0,0,28,5,165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:41,9,96,16,8,0,0,0,0,0,22,20140828
719,0718071920140828,36,154,0,53,31,438,4,2,0,4,65,0,2,22,0,1,0,0,1,0,0,0,0,0,5,3,3,3,0,0,0,0,0,28,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:37,9,90,19,9,1,1,0,0,0,30,20140828
731,0731069420140831,24,100,0,35,18,144,1,2,0,7,134,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,8,302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:51,5,42,14,3,1,0,0,0,0,11,20140831
694,0731069420140831,39,110,2,40,28,273,3,0,0,2,35,0,0,0,0,1,0,0,2,23,0,0,0,0,2,1,5,5,0,0,0,0,0,38,8,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:29,6,40,18,8,0,0,0,0,0,24,20140831
704,0704047320140830,44,330,3,22,11,116,1,0,0,2,48,0,0,0,0,2,0,0,1,19,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:13,2,10,14,7,1,0,0,0,0,20,20140830
473,0704047320140830,52,410,3,9,5,67,0,1,0,3,67,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,2,116,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28:47,3,25,11,3,3,1,0,0,0,20,20140830
706,0706028820140829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40:22,14,115,17,5,1,1,0,0,0,17,20140829
288,0706028820140829,23,-26,1,50,25,234,0,4,0,6,89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,6,234,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22:14,9,47,16,4,4,2,0,0,0,18,20140829
695,0695033420140830,47,183,1,34,23,215,1,2,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,206,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36:18,7,51,14,4,5,5,0,0,0,25,20140830
334,0695033420140830,28,234,6,33,22,422,1,0,0,2,50,0,2,13,0,3,0,0,2,29,0,0,0,0,2,1,8,8,0,0,0,0,0,59,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:42,6,59,14,8,2,1,0,0,0,23,20140830
739,0739068820140829,2,-3,0,27,16,199,1,0,0,2,34,0,2,80,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,17,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:48,11,93,20,12,1,1,0,0,0,25,20140829
688,0739068820140829,34,136,2,35,22,184,1,0,0,3,76,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,17,5,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:24,7,55,14,5,1,1,0,0,0,21,20140829
697,0697064820140828,39,169,4,60,44,511,3,0,0,1,32,0,2,7,0,0,0,0,1,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:38,8,95,17,12,2,2,0,0,0,39,20140828
648,0697064820140828,22,67,0,40,20,366,4,1,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:22,4,21,9,2,1,0,0,0,0,23,20140828
749,0749049820140828,27,-3,0,22,12,97,0,1,0,1,14,0,1,35,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,10,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:37,8,51,14,3,0,0,0,0,0,5,20140828
498,0749049820140828,44,163,1,41,23,189,0,0,0,2,52,0,0,0,0,0,0,0,1,31,1,0,0,0,1,1,2,2,0,0,0,0,0,17,7,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:23,5,25,21,9,2,1,0,0,0,21,20140828
756,0756027720140830,48,174,1,26,10,162,1,0,0,3,82,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,9,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:49,5,35,16,5,0,0,0,0,0,19,20140830
277,0756027720140830,54,217,1,43,23,207,0,0,0,4,86,0,2,8,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,16,7,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:11,5,36,23,10,2,1,0,0,0,26,20140830
758,0758002820140828,32,152,1,29,14,156,1,0,0,4,76,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,9,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:49,9,74,15,5,1,0,0,0,0,14,20140828
28,0758002820140828,45,267,4,39,24,303,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:11,4,30,17,9,1,1,0,0,0,32,20140828
768,0768000820140830,24,28,0,45,29,365,1,0,0,4,152,1,1,-1,0,0,0,0,1,4,0,0,0,0,4,3,2,2,0,0,0,0,0,23,4,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:13,6,55,14,5,1,0,0,0,0,22,20140830
8,0768000820140830,49,288,3,33,24,250,0,1,0,4,99,0,1,-1,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,33,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:47,7,49,16,9,1,0,0,0,0,30,20140830
769,0769065120140830,29,80,2,68,47,378,2,1,0,5,66,0,2,0,0,1,0,0,1,10,0,0,0,0,1,1,4,4,0,0,0,0,0,31,8,307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37:26,5,45,20,9,2,2,0,0,0,27,20140830
651,0769065120140830,33,294,4,27,10,191,0,1,0,4,86,0,1,24,0,1,0,0,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,36,3,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22:17,6,38,13,4,2,0,0,0,0,13,20140830
774,0774055920140830,32,213,3,41,23,243,2,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,34,6,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:56,5,35,14,5,2,0,0,0,0,24,20140830
559,0774055920140830,39,226,3,38,19,181,2,0,0,2,43,0,2,63,0,0,0,0,1,56,0,0,0,0,3,3,5,4,0,0,0,0,0,43,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:04,7,52,17,7,2,1,0,0,0,22,20140830
786,0786074220140830,1,-7,0,23,9,117,0,0,0,4,95,0,1,4,0,1,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,5,260,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:06,4,26,12,1,0,0,0,0,0,12,20140830
742,0786074220140830,42,222,2,31,24,266,2,1,0,3,56,0,2,25,0,2,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:38,10,75,15,8,0,0,0,0,0,24,20140830
796,0796036520140830,39,268,3,24,8,50,0,2,0,2,31,0,1,-3,0,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:14,3,26,15,4,1,1,0,0,0,14,20140830
365,0796036520140830,47,126,1,21,9,239,2,0,0,5,117,0,3,16,0,0,0,0,2,8,0,0,0,0,2,2,2,2,0,0,0,0,0,28,8,340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:46,7,50,17,6,1,1,0,0,0,17,20140830
817,0817030120140830,59,203,1,24,11,177,0,0,0,1,27,0,2,12,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,17,8,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:01,5,25,20,5,3,2,0,0,0,19,20140830
301,0817030120140830,22,78,0,38,24,285,4,0,0,2,87,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,7,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19:59,7,55,15,8,0,0,0,0,0,14,20140830
1068,1068019320140830,31,138,1,38,19,190,0,0,0,7,174,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:20,4,21,14,4,2,1,0,0,0,17,20140830
193,1068019320140830,44,275,3,42,28,292,4,0,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:40,2,15,12,3,6,5,0,0,0,31,20140830
